LoanID,LoanStatus,DaysDelinquent,MonthlyPayment,LastPaymentDate,DelinquencyFlag,DefaultFlag,AgingBucket
LN-00415,30 DPD,40,2654.74,2030-07-15,1,0,1-30 DPD
LN-00416,Current,0,7353.07,2024-03-19,0,0,0-Current
LN-00417,Current,0,814.32,2025-03-26,0,0,0-Current
LN-00418,Current,0,893.83,2026-02-21,0,0,0-Current
LN-00419,Current,0,1092.1,2027-06-11,0,0,0-Current
LN-00420,Current,0,7363.17,2021-02-04,0,0,0-Current
LN-00421,Current,0,2633.12,2024-02-23,0,0,0-Current
LN-00422,Current,0,1738.67,2022-12-03,0,0,0-Current
LN-00423,30 DPD,49,2224.19,2022-07-24,1,0,1-30 DPD
LN-00424,Current,0,3815.48,2027-04-16,0,0,0-Current
LN-00425,60 DPD,85,5554.97,2027-12-27,1,0,2-60 DPD
LN-00426,Current,0,6883.22,2020-07-14,0,0,0-Current
LN-00427,Current,0,3630.65,2021-07-30,0,0,0-Current
LN-00428,Current,0,5081.33,2025-04-14,0,0,0-Current
LN-00429,Current,0,5286.3,2023-06-26,0,0,0-Current
LN-00430,Current,0,6927.28,2023-09-26,0,0,0-Current
LN-00431,Current,0,3508.83,2028-01-19,0,0,0-Current
LN-00432,Current,0,2703.58,2025-10-24,0,0,0-Current
LN-00433,Current,0,2565.86,2024-12-22,0,0,0-Current
LN-00434,Current,0,5096.15,2024-08-10,0,0,0-Current
LN-00435,Current,0,1817.77,2029-01-22,0,0,0-Current
LN-00436,Current,0,1656.29,2026-05-16,0,0,0-Current
LN-00437,Current,0,1759.9,2019-08-03,0,0,0-Current
LN-00438,Current,0,4541.18,2022-04-21,0,0,0-Current
LN-00439,Current,0,2165.0,2029-08-29,0,0,0-Current
LN-00440,Current,0,5040.34,2023-02-25,0,0,0-Current
LN-00441,Current,0,4940.45,2023-03-29,0,0,0-Current
LN-00442,Paid Off,0,4040.23,2024-08-11,0,0,5-Paid Off
LN-00443,Current,0,2128.84,2020-12-06,0,0,0-Current
LN-00444,60 DPD,71,2964.62,2029-12-16,1,0,2-60 DPD
LN-00445,Current,0,2378.01,2021-04-22,0,0,0-Current
LN-00446,Current,0,2668.92,2023-10-18,0,0,0-Current
LN-00447,Current,0,1636.71,2024-03-16,0,0,0-Current
LN-00448,30 DPD,33,4305.37,2025-04-19,1,0,1-30 DPD
LN-00449,Current,0,5046.2,2023-04-07,0,0,0-Current
LN-00450,Current,0,759.26,2023-04-23,0,0,0-Current
LN-00451,Current,0,2001.61,2025-09-15,0,0,0-Current
LN-00452,Default,342,3379.56,2021-08-07,1,1,4-Default
LN-00453,Current,0,6400.34,2024-08-30,0,0,0-Current
LN-00454,Current,0,6622.6,2024-10-11,0,0,0-Current
LN-00455,60 DPD,65,2926.41,2020-08-21,1,0,2-60 DPD
LN-00456,90 DPD,115,1955.09,2024-12-10,1,0,3-90 DPD
LN-00457,30 DPD,58,4874.8,2023-10-29,1,0,1-30 DPD
LN-00458,Current,0,3643.83,2021-07-16,0,0,0-Current
LN-00459,Current,0,985.37,2026-11-24,0,0,0-Current
LN-00460,Current,0,3082.22,2027-11-16,0,0,0-Current
LN-00461,Default,163,1800.29,2023-12-30,1,1,4-Default
LN-00462,Current,0,589.45,2025-09-03,0,0,0-Current
LN-00463,Current,0,5154.74,2018-09-10,0,0,0-Current
LN-00464,Current,0,2416.16,2024-02-28,0,0,0-Current
LN-00465,Current,0,4098.91,2026-02-22,0,0,0-Current
LN-00466,60 DPD,68,4581.03,2025-05-19,1,0,2-60 DPD
LN-00467,Current,0,7044.2,2022-09-17,0,0,0-Current
LN-00468,Current,0,5396.24,2023-04-22,0,0,0-Current
LN-00469,Current,0,1468.99,2028-10-24,0,0,0-Current
LN-00470,Current,0,4569.2,2020-07-16,0,0,0-Current
LN-00471,Current,0,3364.32,2027-10-15,0,0,0-Current
LN-00472,60 DPD,60,1259.5,2024-05-17,1,0,2-60 DPD
LN-00473,90 DPD,106,1466.6,2021-08-05,1,0,3-90 DPD
LN-00474,60 DPD,68,5409.52,2023-12-12,1,0,2-60 DPD
LN-00475,Current,0,1255.22,2026-02-04,0,0,0-Current
LN-00476,30 DPD,48,1851.73,2027-11-27,1,0,1-30 DPD
LN-00477,Paid Off,0,1872.52,2027-01-06,0,0,5-Paid Off
LN-00478,Current,0,4774.77,2023-09-26,0,0,0-Current
LN-00479,Default,210,4059.7,2022-03-16,1,1,4-Default
LN-00480,Current,0,3918.91,2021-01-22,0,0,0-Current
LN-00481,Current,0,1854.54,2024-08-17,0,0,0-Current
LN-00482,Current,0,2777.25,2024-08-08,0,0,0-Current
LN-00483,Current,0,4889.1,2024-12-30,0,0,0-Current
LN-00484,30 DPD,37,7703.54,2024-07-22,1,0,1-30 DPD
LN-00485,Current,0,7119.84,2025-07-13,0,0,0-Current
LN-00486,Current,0,1596.86,2026-01-24,0,0,0-Current
LN-00487,Current,0,2829.74,2020-07-24,0,0,0-Current
LN-00488,Current,0,2286.49,2022-08-01,0,0,0-Current
LN-00489,30 DPD,36,3184.89,2021-10-31,1,0,1-30 DPD
LN-00490,Current,0,1602.3,2025-07-26,0,0,0-Current
LN-00491,60 DPD,60,3758.28,2024-03-24,1,0,2-60 DPD
LN-00492,Current,0,3945.12,2022-10-10,0,0,0-Current
LN-00493,Current,0,5483.72,2025-04-10,0,0,0-Current
LN-00494,Current,0,4263.94,2029-03-10,0,0,0-Current
LN-00495,Current,0,2158.53,2024-12-10,0,0,0-Current
LN-00496,Current,0,5139.01,2019-08-24,0,0,0-Current
LN-00497,Current,0,5935.45,2029-01-05,0,0,0-Current
LN-00498,Current,0,749.62,2023-10-07,0,0,0-Current
LN-00499,Paid Off,0,921.36,2020-10-02,0,0,5-Paid Off
LN-00500,Current,0,5440.49,2020-11-06,0,0,0-Current
LN-00501,60 DPD,82,5747.45,2018-09-25,1,0,2-60 DPD
LN-00502,90 DPD,108,1138.25,2025-01-02,1,0,3-90 DPD
LN-00503,Current,0,5844.62,2027-04-29,0,0,0-Current
LN-00504,Current,0,1496.93,2026-03-21,0,0,0-Current
LN-00505,30 DPD,56,2549.68,2024-03-29,1,0,1-30 DPD
LN-00506,Paid Off,0,5332.3,2025-07-06,0,0,5-Paid Off
LN-00507,90 DPD,101,7350.87,2027-05-27,1,0,3-90 DPD
LN-00508,Current,0,1381.39,2024-01-30,0,0,0-Current
LN-00509,Current,0,1859.51,2024-05-11,0,0,0-Current
LN-00510,Current,0,2747.16,2024-02-24,0,0,0-Current
LN-00511,Current,0,866.58,2021-02-13,0,0,0-Current
LN-00512,Current,0,6094.79,2024-11-10,0,0,0-Current
LN-00513,Current,0,2352.34,2023-10-09,0,0,0-Current
LN-00514,60 DPD,85,2984.72,2023-10-07,1,0,2-60 DPD
LN-00515,Current,0,2065.81,2022-08-02,0,0,0-Current
LN-00516,Current,0,3866.7,2023-06-01,0,0,0-Current
LN-00517,Current,0,2593.26,2025-10-12,0,0,0-Current
LN-00518,Current,0,3352.22,2024-10-11,0,0,0-Current
LN-00519,Current,0,6091.98,2025-11-19,0,0,0-Current
LN-00520,Current,0,1399.25,2029-04-08,0,0,0-Current
LN-00521,Current,0,6552.45,2024-11-13,0,0,0-Current
LN-00522,Current,0,3789.8,2021-01-01,0,0,0-Current
LN-00523,Current,0,2802.04,2020-01-13,0,0,0-Current
LN-00524,30 DPD,42,1667.64,2024-11-22,1,0,1-30 DPD
LN-00525,Current,0,2293.85,2023-06-29,0,0,0-Current
LN-00526,Current,0,1720.53,2020-10-22,0,0,0-Current
LN-00527,Current,0,5034.97,2028-11-05,0,0,0-Current
LN-00528,Current,0,2803.12,2026-08-16,0,0,0-Current
LN-00529,Default,304,3700.8,2023-04-09,1,1,4-Default
LN-00530,60 DPD,84,5410.08,2019-08-19,1,0,2-60 DPD
LN-00531,Current,0,1838.93,2023-02-05,0,0,0-Current
LN-00532,Current,0,5921.39,2025-03-26,0,0,0-Current
LN-00533,Current,0,5639.32,2024-05-09,0,0,0-Current
LN-00534,Current,0,2182.3,2026-12-05,0,0,0-Current
LN-00535,Current,0,6170.43,2020-07-19,0,0,0-Current
LN-00536,Current,0,2788.83,2027-02-16,0,0,0-Current
LN-00537,Current,0,4455.74,2024-11-11,0,0,0-Current
LN-00538,60 DPD,67,4712.86,2024-11-29,1,0,2-60 DPD
LN-00539,Current,0,1626.65,2026-10-05,0,0,0-Current
LN-00540,Default,160,6695.17,2027-11-12,1,1,4-Default
LN-00541,30 DPD,40,3680.62,2025-09-04,1,0,1-30 DPD
LN-00542,90 DPD,119,1610.52,2027-12-06,1,0,3-90 DPD
LN-00543,Current,0,4076.47,2022-08-08,0,0,0-Current
LN-00544,Current,0,6572.32,2024-07-15,0,0,0-Current
LN-00545,Current,0,5664.66,2027-01-20,0,0,0-Current
LN-00546,Current,0,2171.34,2025-07-31,0,0,0-Current
LN-00547,Current,0,2177.58,2022-12-22,0,0,0-Current
LN-00548,Current,0,7017.47,2020-12-13,0,0,0-Current
LN-00549,60 DPD,89,707.46,2026-08-11,1,0,2-60 DPD
LN-00550,Current,0,5554.17,2028-06-22,0,0,0-Current
LN-00551,Current,0,5990.48,2025-07-22,0,0,0-Current
LN-00552,Current,0,1247.17,2023-10-28,0,0,0-Current
LN-00553,Current,0,2703.11,2025-07-02,0,0,0-Current
LN-00554,30 DPD,52,7268.15,2021-09-19,1,0,1-30 DPD
LN-00555,Current,0,4750.48,2027-05-26,0,0,0-Current
LN-00556,Current,0,5707.45,2025-06-14,0,0,0-Current
LN-00557,Current,0,6782.79,2018-11-03,0,0,0-Current
LN-00558,Current,0,4080.92,2024-02-02,0,0,0-Current
LN-00559,Current,0,6585.88,2027-06-20,0,0,0-Current
LN-00560,30 DPD,36,3495.75,2028-04-14,1,0,1-30 DPD
LN-00561,Current,0,686.19,2028-11-10,0,0,0-Current
LN-00562,Current,0,4796.77,2022-02-06,0,0,0-Current
LN-00563,Current,0,1072.65,2024-02-07,0,0,0-Current
LN-00564,Default,363,3605.01,2021-05-21,1,1,4-Default
LN-00565,Current,0,2400.67,2022-06-10,0,0,0-Current
LN-00566,Current,0,8301.38,2030-07-25,0,0,0-Current
LN-00567,Current,0,1518.26,2027-08-06,0,0,0-Current
LN-00568,Paid Off,0,2779.23,2023-07-20,0,0,5-Paid Off
LN-00569,Default,206,2266.14,2024-10-23,1,1,4-Default
LN-00570,Current,0,4989.88,2026-08-24,0,0,0-Current
LN-00571,Current,0,1671.14,2023-02-13,0,0,0-Current
LN-00572,Current,0,3454.83,2023-04-04,0,0,0-Current
LN-00573,Default,235,3740.84,2025-04-16,1,1,4-Default
LN-00574,Current,0,4791.76,2025-06-01,0,0,0-Current
LN-00575,Current,0,2927.1,2030-05-20,0,0,0-Current
LN-00576,Current,0,1084.73,2023-05-22,0,0,0-Current
LN-00577,30 DPD,50,899.08,2021-04-01,1,0,1-30 DPD
LN-00578,Current,0,3222.96,2029-09-25,0,0,0-Current
LN-00579,Current,0,2375.8,2029-05-15,0,0,0-Current
LN-00580,Current,0,6356.51,2025-07-22,0,0,0-Current
LN-00581,Current,0,3847.83,2029-04-14,0,0,0-Current
LN-00582,Current,0,3373.37,2026-07-12,0,0,0-Current
LN-00583,Current,0,4157.49,2029-01-07,0,0,0-Current
LN-00584,Current,0,6530.11,2021-07-14,0,0,0-Current
LN-00585,Current,0,3605.98,2022-03-15,0,0,0-Current
LN-00586,Default,125,4395.28,2024-03-29,1,1,4-Default
LN-00587,30 DPD,40,5908.13,2023-03-20,1,0,1-30 DPD
LN-00588,Current,0,1936.66,2026-09-10,0,0,0-Current
LN-00589,Current,0,7812.13,2026-04-04,0,0,0-Current
LN-00590,Current,0,1403.68,2021-08-12,0,0,0-Current
LN-00591,Current,0,1203.7,2023-08-06,0,0,0-Current
LN-00592,Current,0,6554.38,2021-10-26,0,0,0-Current
LN-00593,60 DPD,78,2019.72,2021-07-10,1,0,2-60 DPD
LN-00594,30 DPD,38,6232.03,2029-08-12,1,0,1-30 DPD
LN-00595,Current,0,5266.12,2027-02-26,0,0,0-Current
LN-00596,90 DPD,93,2240.25,2021-01-15,1,0,3-90 DPD
LN-00597,Current,0,541.06,2020-01-20,0,0,0-Current
LN-00598,Current,0,4452.8,2026-08-16,0,0,0-Current
LN-00599,Paid Off,0,6292.9,2024-03-15,0,0,5-Paid Off
LN-00600,Current,0,3836.6,2022-08-19,0,0,0-Current
LN-00601,30 DPD,56,6460.0,2021-10-18,1,0,1-30 DPD
LN-00602,Paid Off,0,1799.71,2028-01-16,0,0,5-Paid Off
LN-00603,Current,0,1655.38,2027-05-03,0,0,0-Current
LN-00604,60 DPD,81,1927.0,2024-06-29,1,0,2-60 DPD
LN-00605,Current,0,4336.09,2025-06-19,0,0,0-Current
LN-00606,90 DPD,99,6173.36,2025-03-14,1,0,3-90 DPD
LN-00607,Current,0,2306.06,2024-05-22,0,0,0-Current
LN-00608,Current,0,4460.39,2019-03-30,0,0,0-Current
LN-00609,30 DPD,53,2662.32,2023-11-18,1,0,1-30 DPD
LN-00610,30 DPD,51,2340.51,2022-10-26,1,0,1-30 DPD
LN-00611,30 DPD,42,1134.59,2023-02-15,1,0,1-30 DPD
LN-00612,Current,0,5820.89,2021-06-14,0,0,0-Current
LN-00613,Current,0,3489.68,2024-06-26,0,0,0-Current
LN-00614,Current,0,1402.75,2030-08-10,0,0,0-Current
LN-00615,Current,0,791.93,2022-04-16,0,0,0-Current
LN-00616,30 DPD,58,4416.08,2027-06-13,1,0,1-30 DPD
LN-00617,60 DPD,85,5740.73,2030-03-16,1,0,2-60 DPD
LN-00618,Default,244,4351.35,2029-02-20,1,1,4-Default
LN-00619,Current,0,5499.33,2019-09-23,0,0,0-Current
LN-00620,Current,0,5272.54,2023-02-10,0,0,0-Current
LN-00621,Current,0,1277.69,2023-01-20,0,0,0-Current
LN-00622,Current,0,1006.01,2025-12-28,0,0,0-Current
LN-00623,Current,0,2937.29,2021-12-31,0,0,0-Current
LN-00624,Current,0,5135.31,2022-04-23,0,0,0-Current
LN-00625,Current,0,516.29,2024-08-17,0,0,0-Current
LN-00626,Current,0,1505.48,2022-04-08,0,0,0-Current
LN-00627,Current,0,4941.58,2027-10-24,0,0,0-Current
LN-00628,Current,0,1631.35,2022-12-02,0,0,0-Current
LN-00629,Current,0,1976.36,2022-06-06,0,0,0-Current
LN-00630,Current,0,2651.59,2027-10-29,0,0,0-Current
LN-00631,Current,0,2766.88,2023-10-19,0,0,0-Current
LN-00632,Default,242,1915.16,2018-12-20,1,1,4-Default
LN-00633,Current,0,6248.11,2023-09-04,0,0,0-Current
LN-00634,Current,0,2832.17,2026-07-05,0,0,0-Current
LN-00635,Current,0,6280.94,2020-02-05,0,0,0-Current
LN-00636,Current,0,4149.01,2023-09-14,0,0,0-Current
LN-00637,Current,0,5827.99,2026-01-07,0,0,0-Current
LN-00638,30 DPD,51,2740.91,2024-06-24,1,0,1-30 DPD
LN-00639,Current,0,8890.4,2029-03-04,0,0,0-Current
LN-00640,Current,0,1599.99,2025-03-11,0,0,0-Current
LN-00641,90 DPD,111,2346.78,2022-06-22,1,0,3-90 DPD
LN-00642,Current,0,3054.3,2029-11-03,0,0,0-Current
LN-00643,Current,0,3876.16,2027-07-03,0,0,0-Current
LN-00644,90 DPD,119,4305.71,2023-06-29,1,0,3-90 DPD
LN-00645,60 DPD,67,4260.97,2022-09-27,1,0,2-60 DPD
LN-00646,60 DPD,75,2832.39,2027-07-22,1,0,2-60 DPD
LN-00647,Current,0,2418.0,2023-11-08,0,0,0-Current
LN-00648,Current,0,8070.55,2021-01-02,0,0,0-Current
LN-00649,90 DPD,108,1643.18,2024-10-20,1,0,3-90 DPD
LN-00650,Current,0,6060.94,2026-09-05,0,0,0-Current
LN-00651,Current,0,3047.54,2021-05-02,0,0,0-Current
LN-00652,30 DPD,52,1966.19,2028-10-05,1,0,1-30 DPD
LN-00653,Paid Off,0,2774.04,2023-07-07,0,0,5-Paid Off
LN-00654,Current,0,5293.71,2022-12-29,0,0,0-Current
LN-00655,Current,0,6559.26,2024-12-23,0,0,0-Current
LN-00656,Current,0,6096.32,2021-04-09,0,0,0-Current
LN-00657,Current,0,2997.17,2026-01-03,0,0,0-Current
LN-00658,Current,0,4000.21,2025-02-11,0,0,0-Current
LN-00659,Current,0,2928.22,2025-03-21,0,0,0-Current
LN-00660,Current,0,6565.78,2023-12-29,0,0,0-Current
LN-00661,Current,0,1605.71,2025-05-14,0,0,0-Current
LN-00662,Current,0,464.31,2029-01-09,0,0,0-Current
LN-00663,Current,0,2350.51,2025-05-31,0,0,0-Current
LN-00664,Current,0,6558.13,2026-07-04,0,0,0-Current
LN-00665,Current,0,3821.68,2026-04-02,0,0,0-Current
LN-00666,30 DPD,32,6884.21,2025-08-18,1,0,1-30 DPD
LN-00667,30 DPD,49,3395.3,2022-06-18,1,0,1-30 DPD
LN-00668,30 DPD,45,4442.73,2024-07-30,1,0,1-30 DPD
LN-00669,Current,0,2349.46,2022-02-09,0,0,0-Current
LN-00670,Current,0,4083.35,2024-11-01,0,0,0-Current
LN-00671,Current,0,4812.11,2028-06-08,0,0,0-Current
LN-00672,Current,0,5032.17,2024-10-13,0,0,0-Current
LN-00673,Current,0,1327.98,2028-10-13,0,0,0-Current
LN-00674,Current,0,7723.92,2019-12-08,0,0,0-Current
LN-00675,Current,0,4853.2,2024-09-08,0,0,0-Current
LN-00676,Current,0,2330.8,2026-01-20,0,0,0-Current
LN-00677,Current,0,767.53,2020-10-01,0,0,0-Current
LN-00678,Current,0,3695.36,2028-01-10,0,0,0-Current
LN-00679,30 DPD,51,2410.89,2025-09-11,1,0,1-30 DPD
LN-00680,60 DPD,62,2748.95,2018-10-09,1,0,2-60 DPD
LN-00681,30 DPD,43,2071.05,2026-05-25,1,0,1-30 DPD
LN-00682,Current,0,760.65,2021-10-08,0,0,0-Current
LN-00683,Current,0,5560.69,2026-03-03,0,0,0-Current
LN-00684,Current,0,1261.92,2023-08-20,0,0,0-Current
LN-00685,Current,0,6951.68,2027-01-15,0,0,0-Current
LN-00686,30 DPD,43,4472.03,2024-08-22,1,0,1-30 DPD
LN-00687,Current,0,574.29,2025-08-11,0,0,0-Current
LN-00688,30 DPD,39,3341.06,2027-04-09,1,0,1-30 DPD
LN-00689,Current,0,2083.08,2022-09-09,0,0,0-Current
LN-00690,Current,0,1988.82,2029-11-26,0,0,0-Current
LN-00691,Current,0,5777.32,2026-08-07,0,0,0-Current
LN-00692,30 DPD,31,4425.0,2025-04-01,1,0,1-30 DPD
LN-00693,Current,0,1071.45,2027-06-03,0,0,0-Current
LN-00694,30 DPD,52,2992.33,2026-06-07,1,0,1-30 DPD
LN-00695,Current,0,2373.86,2020-04-08,0,0,0-Current
LN-00696,Current,0,3853.82,2026-02-24,0,0,0-Current
LN-00697,30 DPD,31,1603.08,2022-07-21,1,0,1-30 DPD
LN-00698,30 DPD,57,553.23,2020-10-15,1,0,1-30 DPD
LN-00699,Current,0,1641.94,2024-04-15,0,0,0-Current
LN-00700,60 DPD,80,5706.47,2024-05-26,1,0,2-60 DPD
LN-00701,30 DPD,42,4038.46,2018-10-29,1,0,1-30 DPD
LN-00702,Current,0,3402.04,2023-03-08,0,0,0-Current
LN-00703,90 DPD,100,4589.75,2024-09-20,1,0,3-90 DPD
LN-00704,Current,0,4900.34,2024-06-26,0,0,0-Current
LN-00705,Current,0,1992.5,2025-07-19,0,0,0-Current
LN-00706,Current,0,2495.58,2026-04-22,0,0,0-Current
LN-00707,Current,0,979.7,2021-10-11,0,0,0-Current
LN-00708,Paid Off,0,5373.69,2024-09-13,0,0,5-Paid Off
LN-00709,30 DPD,49,5377.76,2026-05-26,1,0,1-30 DPD
LN-00710,Current,0,2181.72,2027-08-24,0,0,0-Current
LN-00711,Current,0,1861.75,2026-12-24,0,0,0-Current
LN-00712,30 DPD,56,2575.02,2029-07-10,1,0,1-30 DPD
LN-00713,Current,0,1344.49,2021-07-11,0,0,0-Current
LN-00714,Current,0,3346.21,2021-06-11,0,0,0-Current
LN-00715,Paid Off,0,4721.55,2026-08-01,0,0,5-Paid Off
LN-00716,Current,0,4320.79,2030-11-03,0,0,0-Current
LN-00717,Current,0,3840.2,2024-11-19,0,0,0-Current
LN-00718,Current,0,5225.0,2026-12-23,0,0,0-Current
LN-00719,Current,0,7824.64,2023-08-26,0,0,0-Current
LN-00720,90 DPD,108,3399.05,2023-02-19,1,0,3-90 DPD
LN-00721,Current,0,6198.34,2026-02-15,0,0,0-Current
LN-00722,Current,0,5030.92,2023-01-16,0,0,0-Current
LN-00723,30 DPD,56,698.05,2027-05-19,1,0,1-30 DPD
LN-00724,Current,0,3691.84,2021-11-30,0,0,0-Current
LN-00725,Current,0,5210.22,2021-06-19,0,0,0-Current
LN-00726,Paid Off,0,5938.27,2023-03-09,0,0,5-Paid Off
LN-00727,90 DPD,118,6501.86,2020-12-12,1,0,3-90 DPD
LN-00728,90 DPD,100,6351.37,2025-08-08,1,0,3-90 DPD
LN-00729,Current,0,1519.64,2023-11-11,0,0,0-Current
LN-00730,30 DPD,47,5265.25,2021-11-27,1,0,1-30 DPD
LN-00731,Current,0,3176.15,2023-04-29,0,0,0-Current
LN-00732,30 DPD,44,3746.64,2025-11-21,1,0,1-30 DPD
LN-00733,Current,0,2408.61,2025-12-24,0,0,0-Current
LN-00734,Current,0,4255.3,2024-02-12,0,0,0-Current
LN-00735,Current,0,5778.1,2025-06-07,0,0,0-Current
LN-00736,30 DPD,47,4838.95,2022-04-06,1,0,1-30 DPD
LN-00737,Current,0,3723.72,2022-08-01,0,0,0-Current
LN-00738,60 DPD,68,7568.21,2023-05-14,1,0,2-60 DPD
LN-00739,Current,0,5388.05,2023-05-09,0,0,0-Current
LN-00740,Current,0,5702.47,2027-11-26,0,0,0-Current
LN-00741,Current,0,3723.9,2025-03-27,0,0,0-Current
LN-00742,Current,0,2784.64,2026-06-10,0,0,0-Current
LN-00743,Current,0,3486.12,2024-09-29,0,0,0-Current
LN-00744,30 DPD,42,2833.41,2025-11-24,1,0,1-30 DPD
LN-00745,Current,0,1054.97,2024-09-29,0,0,0-Current
LN-00746,Current,0,4542.42,2022-02-04,0,0,0-Current
LN-00747,60 DPD,61,656.29,2023-05-13,1,0,2-60 DPD
LN-00748,Current,0,694.04,2019-08-17,0,0,0-Current
LN-00749,Current,0,1696.95,2021-10-27,0,0,0-Current
LN-00750,Current,0,3527.31,2024-02-20,0,0,0-Current
LN-00751,Current,0,5808.81,2027-05-02,0,0,0-Current
LN-00752,Current,0,1600.93,2023-03-06,0,0,0-Current
LN-00753,Current,0,1902.24,2021-11-18,0,0,0-Current
LN-00754,Current,0,7525.87,2022-05-19,0,0,0-Current
LN-00755,Current,0,801.15,2022-03-21,0,0,0-Current
LN-00756,Current,0,7119.9,2027-02-26,0,0,0-Current
LN-00757,Current,0,4836.08,2020-01-29,0,0,0-Current
LN-00758,Current,0,4064.46,2026-06-05,0,0,0-Current
LN-00759,30 DPD,37,4244.6,2024-09-05,1,0,1-30 DPD
LN-00760,Current,0,626.12,2022-07-31,0,0,0-Current
LN-00761,Current,0,4657.62,2022-11-22,0,0,0-Current
LN-00762,Current,0,2819.98,2023-02-28,0,0,0-Current
LN-00763,Current,0,2428.11,2024-05-07,0,0,0-Current
LN-00764,Current,0,4204.7,2021-12-23,0,0,0-Current
LN-00765,Current,0,3740.54,2023-10-20,0,0,0-Current
LN-00766,Current,0,1390.55,2024-11-16,0,0,0-Current
LN-00767,Current,0,5807.79,2027-10-17,0,0,0-Current
LN-00768,Current,0,4505.43,2024-03-21,0,0,0-Current
LN-00769,Current,0,4291.69,2023-12-25,0,0,0-Current
LN-00770,Current,0,2092.53,2025-12-27,0,0,0-Current
LN-00771,Paid Off,0,2206.19,2024-06-06,0,0,5-Paid Off
LN-00772,Current,0,5174.96,2025-02-23,0,0,0-Current
LN-00773,Current,0,1287.65,2029-04-05,0,0,0-Current
LN-00774,Current,0,4066.66,2021-12-20,0,0,0-Current
LN-00775,Current,0,7309.37,2024-09-13,0,0,0-Current
LN-00776,60 DPD,74,2364.58,2025-02-11,1,0,2-60 DPD
LN-00777,Current,0,628.89,2024-12-25,0,0,0-Current
LN-00778,Default,216,1611.79,2026-03-18,1,1,4-Default
LN-00779,60 DPD,81,5040.62,2023-01-02,1,0,2-60 DPD
LN-00780,60 DPD,75,3890.45,2026-09-05,1,0,2-60 DPD
LN-00781,30 DPD,35,5930.88,2023-05-03,1,0,1-30 DPD
LN-00782,Current,0,1399.47,2029-05-07,0,0,0-Current
LN-00783,30 DPD,51,6437.32,2021-09-30,1,0,1-30 DPD
LN-00784,Current,0,4801.67,2028-07-05,0,0,0-Current
LN-00785,Paid Off,0,2237.39,2021-01-14,0,0,5-Paid Off
LN-00786,Current,0,908.43,2023-10-14,0,0,0-Current
LN-00787,Current,0,1718.17,2021-02-12,0,0,0-Current
LN-00788,Current,0,2169.32,2018-10-05,0,0,0-Current
LN-00789,Default,361,4913.4,2029-03-04,1,1,4-Default
LN-00790,Current,0,5129.96,2021-08-31,0,0,0-Current
LN-00791,Current,0,2974.1,2025-09-06,0,0,0-Current
LN-00792,Current,0,3470.9,2029-07-05,0,0,0-Current
LN-00793,Current,0,2066.86,2026-11-04,0,0,0-Current
LN-00794,Current,0,2178.87,2028-10-15,0,0,0-Current
LN-00795,Current,0,4902.83,2028-10-12,0,0,0-Current
LN-00796,Current,0,3537.96,2025-09-22,0,0,0-Current
LN-00797,Current,0,4230.21,2022-07-26,0,0,0-Current
LN-00798,Current,0,1748.65,2020-05-14,0,0,0-Current
LN-00799,Current,0,4834.93,2023-11-26,0,0,0-Current
LN-00800,Current,0,3026.46,2023-10-16,0,0,0-Current
LN-00801,Current,0,3336.08,2026-09-02,0,0,0-Current
LN-00802,Current,0,6435.28,2022-05-03,0,0,0-Current
LN-00803,60 DPD,70,2408.92,2022-11-30,1,0,2-60 DPD
LN-00804,Current,0,5791.85,2022-07-25,0,0,0-Current
LN-00805,Current,0,3560.12,2025-06-04,0,0,0-Current
LN-00806,Current,0,1665.9,2025-04-05,0,0,0-Current
LN-00807,Current,0,6975.01,2021-10-30,0,0,0-Current
LN-00808,90 DPD,98,2431.64,2029-01-04,1,0,3-90 DPD
LN-00809,Current,0,6058.85,2029-03-21,0,0,0-Current
LN-00810,Current,0,3245.63,2024-02-23,0,0,0-Current
LN-00811,Current,0,4433.68,2019-09-27,0,0,0-Current
LN-00812,Current,0,3389.87,2025-07-01,0,0,0-Current
LN-00813,Current,0,3491.97,2023-04-25,0,0,0-Current
LN-00814,Current,0,1387.55,2028-04-04,0,0,0-Current
LN-00815,Current,0,5744.98,2025-11-17,0,0,0-Current
LN-00816,Current,0,1557.53,2026-11-20,0,0,0-Current
LN-00817,Current,0,3134.05,2025-05-06,0,0,0-Current
LN-00818,Current,0,1446.32,2025-01-06,0,0,0-Current
LN-00819,Current,0,2835.29,2029-03-01,0,0,0-Current
LN-00820,Current,0,3924.02,2022-04-23,0,0,0-Current
LN-00821,Current,0,3301.43,2025-09-25,0,0,0-Current
LN-00822,Current,0,4800.67,2025-01-06,0,0,0-Current
LN-00823,Current,0,3001.26,2021-07-29,0,0,0-Current
LN-00824,Current,0,3566.25,2019-07-25,0,0,0-Current
LN-00825,Current,0,2071.15,2023-07-19,0,0,0-Current
LN-00826,Current,0,1718.28,2026-02-06,0,0,0-Current
LN-00827,Current,0,3994.78,2023-01-09,0,0,0-Current
LN-00828,Current,0,4058.96,2020-12-06,0,0,0-Current
LN-00829,Current,0,4847.74,2024-05-20,0,0,0-Current
LN-00830,Current,0,1299.21,2019-06-21,0,0,0-Current
LN-00831,Current,0,3455.14,2027-07-28,0,0,0-Current
LN-00832,Current,0,3776.68,2020-02-11,0,0,0-Current
