LoanID,CreditScore,CreditBand,BureauPullDate,PreviousDefaults,TotalExistingDebt,MonthlyIncome,BureauSource
LN-00352,818,Excellent (750+),2020-04-28,0,203000.0,13513.0,Equifax
LN-00353,768,Excellent (750+),2021-10-30,0,80000.0,7925.0,Equifax
LN-00354,687,Fair (650-699),2019-02-12,0,59000.0,22701.0,Equifax
LN-00355,698,Fair (650-699),2019-08-01,1,41000.0,9793.0,Equifax
LN-00356,619,Poor (<650),2019-08-19,0,253000.0,10779.0,TransUnion
LN-00357,698,Fair (650-699),2022-04-04,0,241000.0,20698.0,Experian
LN-00358,676,Fair (650-699),2021-03-02,1,227000.0,21755.0,TransUnion
LN-00359,725,Good (700-749),2022-05-02,0,81000.0,27979.0,Experian
LN-00360,633,Poor (<650),2018-10-07,0,191000.0,5173.0,TransUnion
LN-00361,741,Good (700-749),2022-01-11,0,124000.0,4666.0,Experian
LN-00362,822,Excellent (750+),2018-09-15,0,63000.0,10401.0,Experian
LN-00363,596,Poor (<650),2023-07-24,0,177000.0,19841.0,TransUnion
LN-00364,732,Good (700-749),2021-01-19,0,197000.0,24398.0,Equifax
LN-00365,755,Excellent (750+),2018-09-13,0,30000.0,10322.0,Experian
LN-00366,667,Fair (650-699),2023-01-05,0,26000.0,9159.0,Experian
LN-00367,717,Good (700-749),2019-10-06,0,91000.0,6731.0,TransUnion
LN-00368,701,Good (700-749),2019-05-28,0,58000.0,23404.0,TransUnion
LN-00369,707,Good (700-749),2021-01-03,0,36000.0,21794.0,TransUnion
LN-00370,638,Poor (<650),2018-08-01,0,140000.0,13694.0,Experian
LN-00371,701,Good (700-749),2019-03-21,0,42000.0,23860.0,Experian
LN-00372,739,Good (700-749),2019-08-09,0,229000.0,5883.0,TransUnion
LN-00373,680,Fair (650-699),2021-07-26,0,82000.0,15774.0,TransUnion
LN-00374,776,Excellent (750+),2020-06-08,0,50000.0,6371.0,Equifax
LN-00375,850,Excellent (750+),2021-05-30,0,234000.0,20728.0,TransUnion
LN-00376,638,Poor (<650),2020-09-02,0,117000.0,13167.0,TransUnion
LN-00377,769,Excellent (750+),2019-08-18,0,143000.0,24097.0,Equifax
LN-00378,714,Good (700-749),2018-01-10,1,111000.0,9405.0,Experian
LN-00379,680,Fair (650-699),2023-11-14,0,201000.0,18680.0,TransUnion
LN-00380,635,Poor (<650),2018-06-08,0,116000.0,12222.0,Experian
LN-00381,632,Poor (<650),2023-08-14,0,141000.0,13221.0,Experian
LN-00382,652,Fair (650-699),2020-08-12,2,201000.0,8884.0,TransUnion
LN-00383,550,Poor (<650),2020-12-26,0,257000.0,22228.0,TransUnion
LN-00384,657,Fair (650-699),2021-06-25,1,63000.0,10893.0,Equifax
LN-00385,639,Poor (<650),2018-12-25,0,278000.0,9768.0,Experian
LN-00386,712,Good (700-749),2018-12-27,0,245000.0,10451.0,Experian
LN-00387,727,Good (700-749),2019-11-15,0,38000.0,13278.0,Equifax
LN-00388,850,Excellent (750+),2019-02-15,0,146000.0,11227.0,TransUnion
LN-00389,776,Excellent (750+),2020-03-14,1,97000.0,15804.0,TransUnion
LN-00390,653,Fair (650-699),2018-03-07,0,106000.0,22208.0,Experian
LN-00391,628,Poor (<650),2021-08-26,0,169000.0,5597.0,Equifax
LN-00392,739,Good (700-749),2023-07-04,0,61000.0,14703.0,Equifax
LN-00393,540,Poor (<650),2019-08-15,0,153000.0,22257.0,Equifax
LN-00394,846,Excellent (750+),2018-12-19,0,142000.0,4379.0,TransUnion
LN-00395,794,Excellent (750+),2024-01-19,0,262000.0,8686.0,Experian
LN-00396,662,Fair (650-699),2024-04-20,1,107000.0,8632.0,Experian
LN-00397,562,Poor (<650),2021-02-09,0,204000.0,18387.0,Experian
LN-00398,808,Excellent (750+),2019-02-03,2,46000.0,23541.0,TransUnion
LN-00399,690,Fair (650-699),2020-05-20,0,166000.0,3563.0,Equifax
LN-00400,799,Excellent (750+),2021-12-30,0,213000.0,23991.0,Experian
LN-00401,572,Poor (<650),2020-01-25,1,103000.0,18548.0,TransUnion
LN-00402,652,Fair (650-699),2020-05-28,0,53000.0,10066.0,TransUnion
LN-00403,594,Poor (<650),2019-12-18,0,98000.0,25777.0,Equifax
LN-00404,703,Good (700-749),2019-03-12,0,37000.0,5613.0,TransUnion
LN-00405,553,Poor (<650),2021-10-03,0,156000.0,19929.0,Equifax
LN-00406,749,Good (700-749),2019-11-16,0,153000.0,13224.0,Experian
LN-00407,614,Poor (<650),2021-04-06,2,196000.0,18747.0,Experian
LN-00408,688,Fair (650-699),2018-04-18,0,24000.0,13751.0,Equifax
LN-00409,709,Good (700-749),2019-07-15,1,276000.0,6456.0,Equifax
LN-00410,741,Good (700-749),2018-12-20,1,241000.0,25489.0,Experian
LN-00411,756,Excellent (750+),2020-10-24,0,54000.0,6330.0,Experian
LN-00412,610,Poor (<650),2022-08-09,0,53000.0,12685.0,TransUnion
LN-00413,577,Poor (<650),2024-06-10,0,243000.0,12382.0,TransUnion
LN-00414,802,Excellent (750+),2021-07-04,0,260000.0,8980.0,Equifax
LN-00415,726,Good (700-749),2024-01-22,0,37000.0,23181.0,Equifax
LN-00416,640,Poor (<650),2022-10-03,1,56000.0,8348.0,TransUnion
LN-00417,824,Excellent (750+),2020-01-21,0,197000.0,6639.0,TransUnion
LN-00418,709,Good (700-749),2024-02-20,2,259000.0,23234.0,Equifax
LN-00419,794,Excellent (750+),2023-05-13,0,168000.0,26882.0,Experian
LN-00420,705,Good (700-749),2019-04-12,0,6000.0,24070.0,Experian
LN-00421,850,Excellent (750+),2022-04-17,0,196000.0,3729.0,TransUnion
LN-00422,840,Excellent (750+),2020-06-21,0,158000.0,9816.0,Experian
LN-00423,680,Fair (650-699),2020-07-02,0,60000.0,25734.0,Equifax
LN-00424,777,Excellent (750+),2023-04-07,0,35000.0,8451.0,TransUnion
LN-00425,751,Excellent (750+),2023-08-06,0,63000.0,20502.0,Experian
LN-00426,809,Excellent (750+),2020-02-03,0,245000.0,12079.0,TransUnion
LN-00427,622,Poor (<650),2020-11-15,0,128000.0,12071.0,Experian
LN-00428,754,Excellent (750+),2023-10-06,0,269000.0,9892.0,TransUnion
LN-00429,784,Excellent (750+),2019-08-22,0,159000.0,27279.0,Experian
LN-00430,559,Poor (<650),2021-10-31,0,250000.0,20155.0,TransUnion
LN-00431,605,Poor (<650),2022-06-17,0,259000.0,3611.0,Equifax
LN-00432,550,Poor (<650),2023-04-23,0,169000.0,15290.0,Equifax
LN-00433,678,Fair (650-699),2023-06-12,0,193000.0,16457.0,Experian
LN-00434,757,Excellent (750+),2021-07-24,0,116000.0,8248.0,Equifax
LN-00435,820,Excellent (750+),2023-05-13,0,211000.0,20401.0,Experian
LN-00436,705,Good (700-749),2023-08-24,0,164000.0,11684.0,Experian
LN-00437,830,Excellent (750+),2018-05-09,0,27000.0,5546.0,Equifax
LN-00438,589,Poor (<650),2019-04-24,0,232000.0,21691.0,TransUnion
LN-00439,563,Poor (<650),2024-02-23,0,49000.0,14401.0,Equifax
LN-00440,695,Fair (650-699),2022-04-10,1,217000.0,25815.0,TransUnion
LN-00441,730,Good (700-749),2022-07-13,0,102000.0,13709.0,TransUnion
LN-00442,697,Fair (650-699),2020-10-04,0,110000.0,10700.0,Equifax
LN-00443,550,Poor (<650),2020-10-05,0,82000.0,14777.0,Equifax
LN-00444,692,Fair (650-699),2023-09-08,0,27000.0,9374.0,Experian
LN-00445,595,Poor (<650),2018-08-27,2,49000.0,24243.0,Equifax
LN-00446,753,Excellent (750+),2021-04-23,1,83000.0,6702.0,Experian
LN-00447,729,Good (700-749),2018-04-07,0,147000.0,8774.0,TransUnion
LN-00448,624,Poor (<650),2024-05-18,0,66000.0,23805.0,TransUnion
LN-00449,658,Fair (650-699),2021-12-20,0,197000.0,24868.0,Equifax
LN-00450,615,Poor (<650),2020-11-01,0,68000.0,6186.0,Equifax
LN-00451,694,Fair (650-699),2021-05-17,0,259000.0,21753.0,TransUnion
LN-00452,666,Fair (650-699),2018-07-24,0,76000.0,12317.0,TransUnion
LN-00453,621,Poor (<650),2021-04-09,0,9000.0,8207.0,Equifax
LN-00454,740,Good (700-749),2023-01-22,0,259000.0,13579.0,Experian
LN-00455,657,Fair (650-699),2018-08-08,0,136000.0,23744.0,Experian
LN-00456,520,Poor (<650),2018-12-17,0,54000.0,19198.0,Experian
LN-00457,691,Fair (650-699),2018-05-18,2,83000.0,23938.0,Equifax
LN-00458,617,Poor (<650),2017-12-27,0,161000.0,21311.0,TransUnion
LN-00459,655,Fair (650-699),2021-05-29,1,38000.0,21851.0,Experian
LN-00460,604,Poor (<650),2022-11-02,1,68000.0,10789.0,TransUnion
LN-00461,680,Fair (650-699),2022-06-19,0,32000.0,16788.0,Experian
LN-00462,702,Good (700-749),2019-05-04,0,218000.0,23035.0,Experian
LN-00463,644,Poor (<650),2018-06-17,0,54000.0,8377.0,TransUnion
LN-00464,717,Good (700-749),2023-04-03,0,35000.0,19406.0,Experian
LN-00465,691,Fair (650-699),2020-12-18,1,42000.0,19733.0,Experian
LN-00466,682,Fair (650-699),2019-02-11,0,207000.0,26843.0,Equifax
LN-00467,749,Good (700-749),2022-07-10,0,238000.0,9983.0,Experian
LN-00468,760,Excellent (750+),2020-07-23,1,273000.0,26194.0,TransUnion
LN-00469,657,Fair (650-699),2023-09-02,0,49000.0,19082.0,TransUnion
LN-00470,653,Fair (650-699),2018-07-03,1,212000.0,19141.0,Experian
LN-00471,677,Fair (650-699),2022-09-20,1,268000.0,21887.0,TransUnion
LN-00472,550,Poor (<650),2021-08-25,0,39000.0,15841.0,Experian
LN-00473,525,Poor (<650),2020-01-04,0,200000.0,8225.0,Experian
LN-00474,809,Excellent (750+),2022-09-14,0,50000.0,4054.0,TransUnion
LN-00475,831,Excellent (750+),2019-10-03,0,268000.0,3681.0,Equifax
LN-00476,680,Fair (650-699),2021-12-21,0,220000.0,27346.0,TransUnion
LN-00477,746,Good (700-749),2020-11-10,0,276000.0,18669.0,Experian
LN-00478,724,Good (700-749),2021-10-08,0,241000.0,25556.0,Experian
LN-00479,680,Fair (650-699),2019-08-03,0,46000.0,4267.0,Experian
LN-00480,789,Excellent (750+),2019-10-17,0,53000.0,23604.0,Experian
LN-00481,689,Fair (650-699),2024-02-07,0,259000.0,27700.0,TransUnion
LN-00482,623,Poor (<650),2018-12-04,0,271000.0,22500.0,Experian
LN-00483,571,Poor (<650),2022-06-29,1,170000.0,18479.0,Experian
LN-00484,716,Good (700-749),2023-09-06,0,178000.0,22934.0,Experian
LN-00485,639,Poor (<650),2021-09-03,0,93000.0,11201.0,Experian
LN-00486,586,Poor (<650),2020-06-16,0,15000.0,10714.0,TransUnion
LN-00487,648,Poor (<650),2019-10-05,1,262000.0,24083.0,TransUnion
LN-00488,613,Poor (<650),2022-05-19,0,144000.0,20377.0,TransUnion
LN-00489,834,Excellent (750+),2019-04-25,0,71000.0,19473.0,TransUnion
LN-00490,770,Excellent (750+),2023-11-15,0,13000.0,18981.0,TransUnion
LN-00491,699,Fair (650-699),2019-12-14,0,19000.0,18847.0,Experian
LN-00492,818,Excellent (750+),2021-08-02,0,241000.0,12169.0,Experian
LN-00493,706,Good (700-749),2021-10-14,0,57000.0,18088.0,Experian
LN-00494,631,Poor (<650),2023-09-03,1,113000.0,13643.0,Equifax
LN-00495,821,Excellent (750+),2021-03-18,0,180000.0,24026.0,Experian
LN-00496,743,Good (700-749),2019-03-25,0,61000.0,10425.0,Experian
LN-00497,617,Poor (<650),2023-12-19,0,9000.0,13639.0,Equifax
LN-00498,684,Fair (650-699),2018-07-28,0,199000.0,6623.0,TransUnion
LN-00499,629,Poor (<650),2020-03-23,0,37000.0,14681.0,TransUnion
LN-00500,589,Poor (<650),2020-06-22,1,10000.0,9046.0,Equifax
LN-00501,774,Excellent (750+),2018-06-18,0,117000.0,16882.0,Equifax
LN-00502,680,Fair (650-699),2020-03-19,0,134000.0,21479.0,Experian
LN-00503,588,Poor (<650),2024-02-05,0,249000.0,4920.0,Equifax
LN-00504,745,Good (700-749),2020-01-20,0,215000.0,24708.0,TransUnion
LN-00505,647,Poor (<650),2020-10-29,0,129000.0,24090.0,Experian
LN-00506,661,Fair (650-699),2021-05-09,0,167000.0,10096.0,TransUnion
LN-00507,546,Poor (<650),2023-08-17,0,237000.0,27716.0,TransUnion
LN-00508,630,Poor (<650),2021-12-26,0,79000.0,19694.0,Experian
LN-00509,703,Good (700-749),2020-09-17,0,195000.0,19670.0,Equifax
LN-00510,633,Poor (<650),2023-09-22,0,93000.0,23095.0,Experian
LN-00511,721,Good (700-749),2020-02-18,0,238000.0,11551.0,Experian
LN-00512,695,Fair (650-699),2018-09-14,1,77000.0,4237.0,Equifax
LN-00513,680,Fair (650-699),2022-10-28,0,192000.0,8020.0,Equifax
LN-00514,627,Poor (<650),2018-10-10,0,36000.0,26153.0,TransUnion
LN-00515,653,Fair (650-699),2022-04-12,1,168000.0,8169.0,Equifax
LN-00516,760,Excellent (750+),2018-08-28,0,94000.0,20341.0,Equifax
LN-00517,740,Good (700-749),2021-05-01,0,45000.0,22013.0,Equifax
LN-00518,621,Poor (<650),2019-09-18,0,217000.0,23873.0,TransUnion
LN-00519,707,Good (700-749),2019-07-20,0,194000.0,26368.0,Equifax
LN-00520,760,Excellent (750+),2024-05-04,1,139000.0,26833.0,Experian
LN-00521,566,Poor (<650),2022-07-30,0,8000.0,24920.0,Equifax
LN-00522,743,Good (700-749),2019-12-25,0,123000.0,26274.0,TransUnion
LN-00523,646,Poor (<650),2018-09-25,0,85000.0,12193.0,Equifax
LN-00524,745,Good (700-749),2020-07-25,0,157000.0,10250.0,TransUnion
LN-00525,638,Poor (<650),2019-08-18,0,86000.0,10371.0,Experian
LN-00526,555,Poor (<650),2020-05-31,0,61000.0,16146.0,TransUnion
LN-00527,569,Poor (<650),2023-02-26,0,33000.0,8159.0,Equifax
LN-00528,703,Good (700-749),2021-02-07,0,102000.0,19904.0,Equifax
LN-00529,651,Fair (650-699),2018-10-20,0,27000.0,9580.0,Experian
LN-00530,627,Poor (<650),2018-05-22,0,157000.0,26371.0,Equifax
LN-00531,751,Excellent (750+),2021-03-17,0,161000.0,24891.0,Experian
LN-00532,567,Poor (<650),2019-10-24,0,65000.0,26681.0,Equifax
LN-00533,694,Fair (650-699),2019-07-31,0,61000.0,27097.0,TransUnion
LN-00534,603,Poor (<650),2022-01-27,0,143000.0,11434.0,Equifax
LN-00535,647,Poor (<650),2018-05-15,1,272000.0,27834.0,Experian
LN-00536,703,Good (700-749),2024-06-11,0,145000.0,24273.0,Experian
LN-00537,631,Poor (<650),2023-10-10,2,239000.0,25015.0,TransUnion
LN-00538,669,Fair (650-699),2023-05-11,0,188000.0,14009.0,TransUnion
LN-00539,780,Excellent (750+),2021-02-14,0,179000.0,18062.0,Experian
LN-00540,571,Poor (<650),2022-07-30,0,172000.0,18611.0,Equifax
LN-00541,766,Excellent (750+),2022-07-21,0,157000.0,11558.0,TransUnion
LN-00542,526,Poor (<650),2024-05-18,0,203000.0,21511.0,Equifax
LN-00543,742,Good (700-749),2018-03-04,0,230000.0,15120.0,Experian
LN-00544,815,Excellent (750+),2019-11-03,0,96000.0,20342.0,TransUnion
LN-00545,550,Poor (<650),2023-08-27,1,158000.0,3821.0,Equifax
LN-00546,636,Poor (<650),2019-03-12,0,127000.0,23959.0,Equifax
LN-00547,746,Good (700-749),2018-06-01,0,221000.0,25432.0,TransUnion
LN-00548,683,Fair (650-699),2017-12-10,0,196000.0,22015.0,Experian
LN-00549,729,Good (700-749),2020-07-05,0,35000.0,10480.0,Equifax
LN-00550,651,Fair (650-699),2024-05-25,0,79000.0,20600.0,Experian
LN-00551,706,Good (700-749),2024-01-22,0,246000.0,22480.0,TransUnion
LN-00552,687,Fair (650-699),2020-04-10,0,134000.0,5690.0,TransUnion
LN-00553,793,Excellent (750+),2020-11-27,0,221000.0,5359.0,Equifax
LN-00554,720,Good (700-749),2020-04-07,0,105000.0,20314.0,Equifax
LN-00555,727,Good (700-749),2024-06-05,0,213000.0,19174.0,Equifax
LN-00556,667,Fair (650-699),2022-12-26,0,103000.0,10851.0,Experian
LN-00557,660,Fair (650-699),2018-07-21,0,243000.0,24325.0,Equifax
LN-00558,665,Fair (650-699),2018-12-04,2,154000.0,16266.0,Experian
LN-00559,731,Good (700-749),2022-06-03,0,210000.0,6117.0,Equifax
LN-00560,666,Fair (650-699),2023-06-27,1,51000.0,7879.0,Experian
LN-00561,723,Good (700-749),2023-09-27,1,123000.0,17697.0,TransUnion
LN-00562,850,Excellent (750+),2018-11-24,0,236000.0,10334.0,Equifax
LN-00563,769,Excellent (750+),2018-09-21,0,159000.0,21195.0,TransUnion
LN-00564,560,Poor (<650),2021-01-24,0,119000.0,26148.0,TransUnion
LN-00565,796,Excellent (750+),2019-03-04,0,275000.0,21195.0,Equifax
LN-00566,667,Fair (650-699),2024-05-22,1,129000.0,5666.0,Equifax
LN-00567,550,Poor (<650),2023-02-11,0,93000.0,23361.0,Experian
LN-00568,619,Poor (<650),2020-05-24,0,256000.0,8872.0,Experian
LN-00569,500,Poor (<650),2020-11-27,0,278000.0,19846.0,TransUnion
LN-00570,671,Fair (650-699),2021-12-03,0,16000.0,3990.0,Experian
LN-00571,701,Good (700-749),2020-12-03,1,135000.0,9069.0,Experian
LN-00572,834,Excellent (750+),2019-04-11,0,262000.0,16282.0,Equifax
LN-00573,663,Fair (650-699),2023-05-07,2,45000.0,22036.0,TransUnion
LN-00574,682,Fair (650-699),2023-09-17,0,240000.0,22201.0,Equifax
LN-00575,766,Excellent (750+),2024-01-07,0,216000.0,26054.0,Experian
LN-00576,550,Poor (<650),2021-06-22,0,194000.0,14847.0,Equifax
LN-00577,718,Good (700-749),2020-11-14,0,66000.0,14231.0,Experian
LN-00578,761,Excellent (750+),2023-07-16,0,279000.0,15224.0,Equifax
LN-00579,581,Poor (<650),2024-05-18,1,249000.0,17895.0,Experian
LN-00580,791,Excellent (750+),2022-04-03,1,259000.0,22728.0,Equifax
LN-00581,727,Good (700-749),2023-09-25,0,64000.0,21937.0,Experian
LN-00582,666,Fair (650-699),2022-06-09,0,13000.0,14665.0,Equifax
LN-00583,750,Excellent (750+),2023-01-07,0,236000.0,27284.0,Experian
LN-00584,850,Excellent (750+),2018-03-11,0,190000.0,12959.0,TransUnion
LN-00585,714,Good (700-749),2019-11-17,0,68000.0,7643.0,TransUnion
LN-00586,662,Fair (650-699),2018-10-22,0,52000.0,16783.0,TransUnion
LN-00587,663,Fair (650-699),2022-08-27,0,113000.0,3573.0,TransUnion
LN-00588,632,Poor (<650),2021-03-12,0,187000.0,27935.0,TransUnion
LN-00589,766,Excellent (750+),2023-10-10,0,144000.0,18332.0,Equifax
LN-00590,631,Poor (<650),2020-10-16,0,26000.0,23781.0,TransUnion
LN-00591,705,Good (700-749),2023-04-09,0,14000.0,10309.0,Equifax
LN-00592,661,Fair (650-699),2019-09-19,0,94000.0,8650.0,TransUnion
LN-00593,738,Good (700-749),2019-05-29,0,119000.0,24815.0,TransUnion
LN-00594,726,Good (700-749),2023-04-28,0,119000.0,9826.0,Experian
LN-00595,783,Excellent (750+),2023-01-17,0,264000.0,10634.0,Equifax
LN-00596,558,Poor (<650),2018-12-20,0,204000.0,21047.0,Experian
LN-00597,678,Fair (650-699),2019-06-27,1,139000.0,4802.0,Equifax
LN-00598,621,Poor (<650),2021-04-28,0,9000.0,27423.0,Experian
LN-00599,664,Fair (650-699),2020-01-28,0,37000.0,21839.0,Equifax
LN-00600,730,Good (700-749),2022-03-10,0,190000.0,4026.0,TransUnion
LN-00601,760,Excellent (750+),2020-12-26,0,234000.0,22296.0,Experian
LN-00602,626,Poor (<650),2023-01-15,1,212000.0,21248.0,TransUnion
LN-00603,769,Excellent (750+),2023-12-07,0,142000.0,15770.0,TransUnion
LN-00604,808,Excellent (750+),2018-12-13,0,228000.0,10250.0,Equifax
LN-00605,733,Good (700-749),2022-02-08,0,10000.0,21999.0,TransUnion
LN-00606,680,Fair (650-699),2022-05-06,0,109000.0,18165.0,Experian
LN-00607,638,Poor (<650),2018-01-31,0,175000.0,25303.0,TransUnion
LN-00608,600,Poor (<650),2018-12-22,2,125000.0,5020.0,TransUnion
LN-00609,557,Poor (<650),2018-06-05,0,17000.0,12604.0,TransUnion
LN-00610,819,Excellent (750+),2020-05-25,0,163000.0,20942.0,TransUnion
LN-00611,752,Excellent (750+),2019-04-17,0,125000.0,15660.0,TransUnion
LN-00612,695,Fair (650-699),2019-09-15,1,44000.0,5096.0,TransUnion
LN-00613,722,Good (700-749),2018-08-17,0,31000.0,6503.0,Experian
LN-00614,609,Poor (<650),2024-03-15,0,166000.0,15876.0,TransUnion
LN-00615,850,Excellent (750+),2019-06-07,0,136000.0,25110.0,Equifax
LN-00616,710,Good (700-749),2024-04-20,0,184000.0,11216.0,Experian
LN-00617,708,Good (700-749),2024-02-29,0,65000.0,19815.0,TransUnion
LN-00618,680,Fair (650-699),2023-08-06,0,117000.0,9715.0,Equifax
LN-00619,738,Good (700-749),2018-09-03,0,15000.0,20166.0,Equifax
LN-00620,717,Good (700-749),2021-02-14,1,274000.0,19225.0,Experian
LN-00621,636,Poor (<650),2019-05-22,0,97000.0,26840.0,TransUnion
LN-00622,737,Good (700-749),2022-04-11,0,191000.0,3687.0,TransUnion
LN-00623,850,Excellent (750+),2020-04-25,1,142000.0,12807.0,Experian
LN-00624,807,Excellent (750+),2022-02-13,0,123000.0,5763.0,Equifax
LN-00625,827,Excellent (750+),2021-05-21,0,194000.0,26468.0,Equifax
LN-00626,659,Fair (650-699),2020-02-06,0,145000.0,5167.0,Experian
LN-00627,620,Poor (<650),2024-06-10,0,61000.0,7139.0,TransUnion
LN-00628,689,Fair (650-699),2022-06-09,0,58000.0,13982.0,Experian
LN-00629,704,Good (700-749),2021-08-12,0,10000.0,5383.0,Equifax
LN-00630,787,Excellent (750+),2024-01-20,0,105000.0,4895.0,Equifax
LN-00631,564,Poor (<650),2021-02-18,0,201000.0,12927.0,Equifax
LN-00632,680,Fair (650-699),2018-03-13,0,51000.0,19685.0,TransUnion
LN-00633,687,Fair (650-699),2018-05-16,1,270000.0,26041.0,TransUnion
LN-00634,665,Fair (650-699),2021-04-17,0,91000.0,11533.0,TransUnion
LN-00635,619,Poor (<650),2019-11-28,0,27000.0,19485.0,TransUnion
LN-00636,567,Poor (<650),2018-07-23,0,226000.0,16885.0,Equifax
LN-00637,765,Excellent (750+),2020-07-10,0,111000.0,23014.0,TransUnion
LN-00638,705,Good (700-749),2024-04-20,0,225000.0,17940.0,TransUnion
LN-00639,596,Poor (<650),2024-05-16,0,132000.0,14967.0,Experian
LN-00640,596,Poor (<650),2023-04-16,0,209000.0,20415.0,TransUnion
LN-00641,586,Poor (<650),2019-05-23,0,156000.0,24505.0,Experian
LN-00642,833,Excellent (750+),2023-11-07,0,40000.0,22429.0,TransUnion
LN-00643,679,Fair (650-699),2022-08-07,0,58000.0,12939.0,TransUnion
LN-00644,500,Poor (<650),2019-10-27,0,274000.0,26551.0,TransUnion
LN-00645,680,Fair (650-699),2022-02-17,1,273000.0,21433.0,Experian
LN-00646,678,Fair (650-699),2021-03-13,0,42000.0,12675.0,Experian
LN-00647,550,Poor (<650),2020-04-21,0,228000.0,7642.0,Experian
LN-00648,695,Fair (650-699),2018-03-08,0,250000.0,21933.0,TransUnion
LN-00649,606,Poor (<650),2021-01-05,0,92000.0,22468.0,Equifax
LN-00650,755,Excellent (750+),2022-01-01,0,57000.0,19484.0,Equifax
LN-00651,847,Excellent (750+),2019-01-25,0,227000.0,18901.0,Equifax
LN-00652,790,Excellent (750+),2023-02-09,0,190000.0,20639.0,Experian
LN-00653,678,Fair (650-699),2019-09-25,1,197000.0,24776.0,Experian
LN-00654,611,Poor (<650),2018-08-20,0,176000.0,16035.0,TransUnion
LN-00655,850,Excellent (750+),2021-10-21,1,209000.0,12576.0,TransUnion
LN-00656,704,Good (700-749),2020-07-08,0,47000.0,23433.0,Equifax
LN-00657,701,Good (700-749),2020-04-16,0,13000.0,17524.0,Equifax
LN-00658,698,Fair (650-699),2019-06-10,0,145000.0,17826.0,Equifax
LN-00659,715,Good (700-749),2019-04-16,0,170000.0,23665.0,Equifax
LN-00660,688,Fair (650-699),2022-07-20,0,171000.0,18942.0,TransUnion
LN-00661,654,Fair (650-699),2020-12-05,1,228000.0,23637.0,Equifax
LN-00662,656,Fair (650-699),2023-04-25,0,213000.0,25636.0,Equifax
LN-00663,697,Fair (650-699),2019-10-09,0,186000.0,19765.0,TransUnion
LN-00664,656,Fair (650-699),2020-03-14,0,38000.0,9287.0,Experian
LN-00665,642,Poor (<650),2023-01-22,0,254000.0,13831.0,TransUnion
LN-00666,708,Good (700-749),2022-05-20,1,107000.0,21087.0,Equifax
LN-00667,679,Fair (650-699),2020-09-15,2,149000.0,22452.0,Experian
LN-00668,820,Excellent (750+),2018-06-23,1,168000.0,15756.0,Experian
LN-00669,550,Poor (<650),2021-03-31,0,161000.0,7871.0,Experian
LN-00670,787,Excellent (750+),2018-12-17,0,49000.0,8391.0,Experian
LN-00671,799,Excellent (750+),2022-07-27,0,276000.0,21180.0,Experian
LN-00672,550,Poor (<650),2023-01-14,0,195000.0,26691.0,TransUnion
LN-00673,672,Fair (650-699),2023-01-03,0,135000.0,25077.0,TransUnion
LN-00674,670,Fair (650-699),2019-10-09,0,254000.0,9763.0,Equifax
LN-00675,587,Poor (<650),2019-08-27,1,181000.0,17083.0,TransUnion
LN-00676,637,Poor (<650),2022-12-25,0,132000.0,16752.0,TransUnion
LN-00677,611,Poor (<650),2018-02-07,1,57000.0,19992.0,Equifax
LN-00678,840,Excellent (750+),2023-04-16,1,113000.0,22233.0,Experian
